occurrence_no,lng,lat,mid_ma
1093408,-103.50222,46.413055,68.3
1093415,-103.50222,46.413055,68.3
1093426,-103.50222,46.413055,68.3
1093439,-103.50222,46.413055,68.3
1093440,-103.50222,46.413055,68.3
1093459,-103.50222,46.413055,68.3
1093469,-104.021111,46.466389,68.3
1093470,-104.021111,46.466389,68.3
1093488,-104.021111,46.466389,68.3
1093501,-103.50222,46.413055,68.3
1093505,-103.50222,46.413055,68.3
1093513,-103.50222,46.413055,68.3
1093514,-103.50222,46.413055,68.3
1093525,-103.50222,46.413055,68.3
1093534,-103.50222,46.413055,68.3
1093581,99.680832,8.164722,168.8
1093734,-109.32,38.549999,162.95
1093858,-42.875,-22.838888,53.65
1094076,-67.813614,-10.133889,9.433
1094077,-67.813614,-10.133889,9.433
1094079,-67.813614,-10.133889,9.433
1094080,-67.813614,-10.133889,9.433
1094081,-67.813614,-10.133889,9.433
1094588,-104.734001,44.458099,151.15
1094862,87.54583,43.790833,156.65
1094865,87.54583,43.790833,156.65
1095215,23.261389,47.264999,57.6
1095216,23.261389,47.264999,57.6
1095241,23.298611,47.284721,57.6
1095242,23.298611,47.284721,57.6
1095252,23.298611,47.284721,57.6
1095253,23.298611,47.284721,57.6
1095296,104.852501,29.411388,160.4
1095549,-97.947533,32.280102,117.245
1096273,140.570007,-21.360001,3.9605
1096279,87.263,43.549999,161.7
1096947,-69.15123,-39.07045,91.4
1098466,-65.583336,-18.033333,63.8
1099030,-108.09536,36.287422,77.05
1100871,-9.3435,39.2164,153.25
1100880,11.866667,48.916668,147.9
1103659,10.984071,31.862938,112.75
1103963,-41.169998,-12.25,122.75
1103977,0.572778,42.319443,68.3
1104493,10.02,52.139999,154.7
1105295,108.083336,38.916668,134.9
1105312,87.263,43.549999,156.65
1105313,87.263,43.549999,156.65
1105314,87.263,43.549999,156.65
1105315,87.263,43.549999,156.65
1107554,-69.143608,-43.274166,158.45
1108007,-95.050003,30.683332,14.785
1108027,-105.993431,49.172428,14.785
1108325,-111.860275,37.629166,77.05
1108492,105.900002,29.366667,154.25
1110939,5.1667,44.116699,106.75
1111526,-101.900002,33.700001,1.05
1112468,41.416668,21.166668,61
1112481,41.416668,21.166668,61
1112482,41.416668,21.166668,61
1112487,41.416668,21.166668,61
1112496,41.400002,21.183332,61
1112499,41.416668,21.166668,61
1112500,41.416668,21.166668,61
1112506,41.416668,21.166668,61
1112514,41.416668,21.166668,61
1112517,41.416668,21.166668,61
1112527,41.416668,21.166668,61
1112706,-82.599998,29.4,0.06885
1115480,91.813614,56.527222,121.2
1115481,91.813614,56.527222,121.2
1116350,104.279999,16.4,145.95
1116555,-111.103889,32.226391,199.65
1116799,2.594138,43.149475,69.05
1117981,10.501667,32.871387,167.2
1118091,-75.599998,39.200001,18.205
1118900,0.082,45.636002,140.7
1118901,0.082,45.636002,140.7
1118902,0.082,45.636002,140.7
1118903,0.082,45.636002,140.7
1118904,0.082,45.636002,140.7
1121615,-0.233333,52.566666,162.95
1124557,-107.380592,46.240669,68.3
1126562,-79.657219,9.053333,18.2
1126563,-79.657219,9.053333,18.2
1126564,-79.653816,9.047688,18.2
1126566,-79.653816,9.047688,18.2
1126567,-79.657219,9.053333,18.2
1126569,-79.636787,9.030115,18.2
1126570,-79.636787,9.030115,18.2
1126575,-79.623634,9.022731,18.2
1126586,-79.636787,9.030115,18.2
1126588,-79.636787,9.030115,18.2
1126589,-79.620369,9.021402,18.2
1126618,-67.75,-45.400002,42.9
1126619,-67.75,-45.400002,42.9
1127365,-66.995003,18.356943,25.715
1127369,-108.114441,43.240276,53.05
1127376,152,-26,51.9
1127380,152,-26,51.9
1127401,-2.024167,50.58889,145.5
1127406,-2.445833,50.567223,147.9
1127592,99.042778,7.996667,35.55
1127593,99.060555,7.970278,35.55
1127594,98.166664,8.066667,35.55
1127595,-76.800003,35.400002,3.094
1127597,150.983063,-23.65,41.25
1127598,150.983063,-23.65,41.25
1127601,145.601669,-19.718611,4.4665
1129504,-70.235001,11.2175,9.433
1129518,-70.311111,11.241944,8.4705
1129524,-70.235001,11.2175,8.4705
1129530,-70.235001,11.2175,8.4705
1129554,-75.304443,2.998611,13.789
1129565,2.633333,43.316666,35.55
1129572,138.416672,-28.783333,25.715
1129573,140.233337,-31.166668,25.715
1129588,140.109985,-31.101669,20.004
1129590,138.259995,-28.292221,22.185
1129595,131.522217,-17.116667,13.789
1129597,138.71666,-19.083332,25.715
1129598,131.5,-17.116667,13.789
1129600,70.439163,30.789722,39.65
1129867,2.535278,46.361111,35.55
1129893,1.166944,41.650276,31.15
1129894,1.166944,41.650276,31.15
1129895,1.166944,41.650276,31.15
1129928,-70.26667,11.216667,8.4705
1129947,18.181944,25.715,37.6
1129948,119.495003,23.571667,8.4705
1129951,20.5,28,19.5
1129952,20.5,28,19.5
1129953,20.5,28,19.5
1129954,20.5,28,19.5
1129955,20.5,28,19.5
1129956,20.5,28,19.5
1129957,20.5,28,19.5
1129961,138.71666,-19.083332,25.565
1129962,138.71666,-19.083332,25.565
1129963,138.71666,-19.083332,25.565
1129964,138.71666,-19.083332,25.565
1129965,138.71666,-19.083332,25.565
1129966,138.71666,-19.083332,25.565
1129968,138.71666,-19.083332,25.565
1129969,138.71666,-19.083332,25.565
1129993,0.845556,43.532223,13.789
1129999,19.338057,48.215,19.5
1130049,15.4,41.799999,5.423
1130050,15.4,41.799999,5.423
1130051,15.4,41.799999,5.423
1130052,15.45,41.783333,8.4705
1130053,15.4,41.799999,5.423
1130054,15.4,41.799999,5.423
1130055,15.4,41.799999,5.423
1130057,15.4,41.799999,5.423
1130058,15.4,41.799999,5.423
1130059,15.4,41.799999,5.423
1130061,1.990278,43.3675,44.55
1130065,5.483333,43.599167,21.735
1130067,-90.033333,16.25,0.06885
1130155,-1.228056,43.688057,25.565
1130157,-70.221947,11.266111,8.4705
1130175,8.7333,49.9333,44.5
1130176,8.7333,49.9333,44.5
1130180,-70.235001,11.2175,8.4705
1130181,-70.269447,11.249167,8.4705
1130182,-70.311111,11.241944,8.4705
1130186,168.295273,-17.615278,0.00585
1130187,46.494167,-9.423333,0.06885
1130192,135.526672,34.819168,0.4535
1130195,129.703339,31.670834,77.05
1130197,8.7333,49.9333,44.5
1130198,11.953611,51.321945,44.55
1130199,11.953611,51.321945,44.55
1130211,47.033333,-19.866667,0.063
1130214,43.560001,-23.065001,0.00585
1130494,1.990278,43.3675,44.55
1130497,-5.65,40.966667,42.9
1130498,2.519722,43.272778,39.65
1130500,-61.469898,-34.693001,3.9605
1130503,138,-19,0.06885
1130508,138,-19,0.06885
1130514,-66.781113,18.314167,1.29985
1130529,79.416664,15.094444,0.06885
1130536,-70.87944,-27.139168,9.433
1130539,-70.87944,-27.139168,8.4705
1130635,-75.183334,3.783333,19.5
1130636,-75.183334,3.783333,19.5
1130637,-75.183334,3.783333,12.8
1130638,-75.183334,3.783333,12.8
1130639,-75.183334,3.783333,12.8
1130640,-75.183334,3.783333,12.8
1130648,-75.183334,3.783333,12.8
1130649,-75.183334,3.783333,12.8
1130650,-75.183334,3.783333,12.8
1130679,-75.183334,3.783333,12.8
1130696,-74.716667,4.133333,12.8
1130700,-74.716667,4.133333,12.8
1130701,-74.716667,4.133333,12.8
1130709,-74.716667,4.133333,12.8
1130710,-74.716667,4.133333,12.8
1130719,-74.716667,4.133333,12.8
1130720,-74.716667,4.133333,12.8
1130737,-75.199997,3.2,12.8
1130738,-75.194443,3.258889,12.8
1130739,-75.194443,3.258889,12.8
1130740,-75.1875,3.258333,12.8
1130741,-75.1875,3.258333,12.8
1130742,-75.199997,3.2,12.8
1130743,-75.199997,3.2,12.8
1130744,-75.199997,3.2,12.8
1130745,-75.172501,3.256111,12.8
1130746,-75.172501,3.256111,12.8
1130747,-75.171669,3.248889,12.8
1130748,-75.171669,3.248889,12.8
1130749,-75.171669,3.248889,12.8
1130750,-75.199997,3.2,12.8
1130751,-75.199997,3.2,12.8
1130752,-75.199997,3.2,12.8
1130753,-75.199997,3.2,12.8
1130754,-75.21917,3.22,12.8
1130755,-75.176941,3.2425,12.8
1130756,-75.176941,3.2425,12.8
1130757,-75.21917,3.22,12.8
1130758,-75.21917,3.22,12.8
1130759,-75.21917,3.22,12.8
1130760,-75.21917,3.22,12.8
1130761,-75.21917,3.22,12.8
1130762,-75.21917,3.22,12.8
1130763,-75.21917,3.22,12.8
1130764,-75.21917,3.22,12.8
1130765,-75.166664,3.333333,12.8
1130766,-75.21917,3.22,12.8
1130767,-73.699997,6.849,28.465
1130768,-73.699997,6.849,28.465
1130769,-75.196114,3.279722,12.8
1130770,-75.133331,3.316667,12.8
1130771,-75.21917,3.22,12.8
1130772,-75.21917,3.22,12.8
1131108,-47.313332,-0.601389,13.795
1131109,-47.170277,-1.196389,19.5
1131110,-48.170555,-0.48,19.5
1131111,120.407219,23.048889,1.6845
1131112,135.389587,34.440121,0.4535
1131113,102.090553,15.040278,0.4535
1131967,15.51,46.75,14.895
1131968,15.51,46.75,14.895
1131969,15.51,46.75,14.895
1132117,110.916664,21.65,35.55
1132154,73.216667,32.833332,8.4705
1132220,35.700001,3.867,2.197
1132253,36.372002,4.067,1.6845
1132265,4.283333,50.333332,51.9
1132266,5.1,50.8167,51.9
1132267,4.216667,50.416668,51.9
1132268,4.983056,50.700001,51.9
1132269,2.238333,48.812222,51.9
1132270,3,49.644444,52.2
1132272,111.349998,-7.366667,0.4535
1132273,111.349998,-7.366667,0.4535
1132274,111.660835,-7.411667,1.6845
1132275,111.660835,-7.411667,1.6845
1132276,111.349998,-7.366667,1.6845
1132277,111.349998,-7.366667,1.6845
1132278,111.660835,-7.411667,1.357
1132279,111.349998,-7.366667,1.6845
1132280,111.349998,-7.366667,1.6845
1132281,111.349998,-7.366667,1.6845
1132282,111.349998,-7.366667,1.6845
1132283,111.349998,-7.366667,1.6845
1132284,111.349998,-7.366667,1.6845
1132285,111.349998,-7.366667,1.6845
1132286,111.349998,-7.366667,1.6845
1132287,111.349998,-7.366667,0.4535
1132288,111.349998,-7.366667,1.6845
1132289,111.349998,-7.366667,1.6845
1132290,111.349998,-7.366667,1.6845
1132291,111.349998,-7.366667,1.6845
1132301,76.783333,30.733334,3.9605
1132302,-77.5,18.183332,44.55
1132304,10.866667,43.033333,7.0165
1132305,10.9,42.916668,7.0165
1132306,11.038889,42.969723,7.0165
1132309,7.895,50.613998,25.715
1132364,-81.216667,19.35,0.00585
1132369,-81.216667,19.35,0.00585
1132370,-81.099998,19.299999,0.00585
1132377,-81.383331,19.316668,0.00585
1132383,-81.133331,19.316668,0.00585
1132393,-81.333336,19.266666,0.00585
1132779,35.3736,-2.9806,2.197
1132780,35.419399,-2.992,1.6845
1132781,35.419399,-2.992,1.6845
1132782,35.419399,-2.992,1.6845
1132783,53.008888,24.156944,8.4705
1132784,53.008888,24.156944,8.4705
1132786,53.008888,24.156944,8.4705
1132806,-82.5,27.5,7.6
1132809,-82.5,27.5,7.6
1132810,-80.433334,22.35,1.29985
1132813,150.683334,-26.799999,4.4665
1132815,139.866669,-18.233334,2.67235
1132816,146.26445,-25.569166,1.29985
1132819,140.570007,-21.360001,3.9605
1132821,148.690552,-21.688334,2.67235
1132822,137.683334,-28.383333,1.29985
1132823,137.732773,-27.980556,4.4665
1132824,137.732773,-27.980556,4.4665
1132825,140.733337,-27.75,4.4665
1132826,140.733337,-27.75,2.67235
1132827,150.633331,-26.75,4.4665
1132828,145.600006,-19.716667,4.4665
1132829,124.949997,-17.4,2.67235
1132830,146.916672,-30.35,1.29985
1132831,146.916672,-30.35,1.29985
1132840,102.226387,15.062778,5.80985
1132846,102.242775,15.008611,8.4705
1132847,102.242775,15.008611,8.4705
1132848,-109.400002,41,53.05
1132849,-110.5,41.200001,48.25
1132850,-109,41.700001,48.25
1132851,-110.5,41.200001,48.25
1132852,-109,41.700001,48.25
1132853,-109,41.700001,48.25
1132854,-84.254166,30.615,19.5
1132855,-84.5,30.5,18.2
1132904,-82.349442,29.648331,17.319
1132924,-82.366669,29.683332,17.319
1132928,-80.334724,32.479443,0.156
1132929,-80,32.636944,25.715
1132930,-53.150002,-33.5,0.06885
1133253,-80.033333,32.866669,25.565
1133254,-80.057541,33.008186,25.565
1133265,-80.197777,32.974167,31
1133270,-80.105553,33.009445,25.565
1133271,-80,32.636944,25.715
1133888,1.800556,50.75111,162.95
1133896,1.589167,50.723331,153.25
1133897,1.589167,50.723331,153.25
1133898,1.589167,50.723331,153.25
1134131,-99.51667,26.6,186.75
1134186,1.620082,50.748653,148.55
1134187,1.620082,50.748653,148.55
1134195,-98.599998,20.700001,3.35
1134224,-56.032223,-31.733889,151.15
1134444,-2.465735,50.592449,153.25
1134453,-2.066667,50.583332,147.9
1134532,-5.67,40.959999,39.65
1134533,-103.133331,29.433332,43.3
1134542,-103.199997,29.200001,43.3
1134543,-104.199997,29.9,43.3
1134544,-104.199997,29.9,43.3
1134545,-103.126831,29.395645,43.3
1134661,-103.169876,29.104792,77.05
1134662,-103.169876,29.104792,77.05
1134663,-103.169876,29.104792,77.05
1134664,-103.169876,29.104792,77.05
1134712,-103.169876,29.104792,77.05
1134719,-103.169876,29.104792,77.05
1134720,-103.169876,29.104792,77.05
1134736,-103.169876,29.104792,77.05
1134737,-103.169876,29.104792,77.05
1134738,-103.169876,29.104792,77.05
1134761,-103.169876,29.104792,77.05
1134764,-103.169876,29.104792,77.05
1134797,-103.169876,29.104792,77.05
1134798,-103.169876,29.104792,77.05
1134802,34.148335,-0.406389,18.205
1134813,-73.008888,-10.395,12.8
1134814,-73.008888,-10.395,12.8
1134815,-73.008888,-10.395,12.8
1134816,-73.008888,-10.395,12.8
1134817,-73.008888,-10.395,12.8
1134818,-73.008888,-10.395,12.8
1134819,-73.008888,-10.395,13.789
1134820,-73.008888,-10.395,13.789
1134824,30.200001,29.27,35.95
1134834,30.575405,29.641937,31
1134844,-66.916664,-24.25,1.294
1134849,-59.25,-33.716667,9.433
1134851,-59.25,-33.716667,9.433
1134853,-59.25,-33.716667,9.433
1134855,-59.25,-33.716667,9.433
1134857,-59.25,-33.716667,9.433
1134859,136.183334,35.59,17.319
1134936,11.030278,45.606388,53.5
1134939,11.21,45.59528,52.2
1134940,11.21,45.59528,52.2
1134941,11.21,45.59528,52.2
1134944,11.283333,45.483334,39.65
1134946,11.25,45.483334,39.65
1134947,11.55,45.383331,35.55
1134948,11.55,45.383331,35.55
1134949,11.35,45.616669,42.9
1134951,11.466667,45.566666,31.15
1134952,11.466667,45.566666,31.15
1134953,11.466667,45.566666,31.15
1134954,11.410833,45.566944,31.15
1134956,11.466667,45.766666,25.715
1134958,8.426389,44.449444,31.15
1134959,8.5,44.666668,25.715
1134960,9.233333,39.716667,22.035
1134961,9.283333,39.521111,14.895
1134962,9.283333,39.521111,13.795
1134965,8.953889,40.788891,18.205
1134966,8.558333,40.655556,12.72
1134972,18.193333,40.145279,12.8865
1134973,18.293056,40.15889,9.433
1134974,18.293056,40.15889,12.8865
1134975,18.365278,40.166111,13.843
1134978,14.640833,36.764168,17.319
1134981,14.266389,36.049442,18.205
1134982,14.266389,36.049442,18.205
1134983,14.033333,42.233334,34.7
1134986,9.184722,39.244999,8.4765
1134988,8.516667,40.25,14.895
1134989,8.866111,40.622223,18.205
1134992,8.456944,39.765556,6.2895
1134993,8.426389,40.805557,7.0165
1134994,11.05,43.266666,8.4705
1134995,14.040278,41.748333,9.433
1134996,11.766667,44.216667,6.2895
1135152,145.600006,-19.716667,4.4665
1135170,152.736115,-9.120833,1.294
1135173,144.516663,-17.15,1.29985
1135182,151.94722,-27.548611,0.06885
1135183,151.083328,-27.049999,1.29985
1135184,151.083328,-27.049999,1.29985
1135185,149.800003,-27.116667,2.67235
1135196,138.406387,-28.791945,4.4665
1135197,151.166672,-28.833332,1.29985
1135245,-110.336113,41.271667,48.25
1135257,-83.07222,8.856389,7.6
1135585,-73.131668,-10.5625,12.8
1135586,17.5,30.5,6.2895
1135589,76.983055,30.96139,48.65
1135594,-67.153336,18.420279,18.205
1135595,-67.153336,18.420279,18.205
1135596,-67.153336,18.420279,31.15
1135597,-67.153336,18.420279,31.15
1135599,-67.153336,18.420279,22.185
1135600,-67.153336,18.420279,22.185
1135640,-77.53611,25.009722,0.063
1135677,-77.199997,26.216667,0.00585
1135728,-77.199997,26.216667,0.06885
1135880,-2.465735,50.592449,153.25
1135898,45.736389,-16.120832,69.05
1135908,45.736389,-16.120832,69.05
1135937,-68.656944,-9.065833,9.433
1136137,18.068056,59.306946,142.4
1136145,18.068056,59.306946,142.4
1136152,18.068056,59.306946,142.4
1136173,9.158333,47.766666,18.205
1139838,9.795278,50.276943,25.715
1143776,-2.131944,50.611942,153.25
1144029,31,1.5,7.604
1144030,31,1.5,7.604
1144031,31,1.5,7.604
1144032,31,1.5,7.604
1144033,31,1.5,7.604
1144034,31,1.5,3.9605
1144035,31,1.5,7.098
1144036,31,1.5,7.604
1144037,31,1.5,3.9605
1145030,143.089172,-22.348333,94.45
1145186,-68.538055,-34.97139,14.65
1145410,-1.912774,46.917492,91.4
1145413,-1.90807,46.745106,84.65
1145415,-0.827955,45.967049,96.55
1145416,-0.827955,45.967049,96.55
1145420,-0.060556,47.175556,96.55
1145423,-0.408056,47.228889,96.55
1145426,0.040833,46.760555,96.55
1145427,-0.041111,47.548058,96.55
1145428,-0.431667,47.222778,96.55
1145924,1.316667,44.5,147.9
1147414,-108.400002,49.299999,68.3
1149498,-1.781,51.550301,142.4
1149500,-1.781,51.550301,142.4
1151180,20.749443,30.139168,6.2895
1153271,-70.235558,11.297778,3.094
1153272,-70.235558,11.297778,3.094
1153273,-70.250832,11.188611,8.4705
1153274,-70.250832,11.188611,8.4705
1153275,-70.250832,11.188611,8.4705
1153277,-70.283333,11.183333,8.4705
1153278,-70.283333,11.183333,8.4705
1153279,-70.283333,11.183333,8.4705
1153281,-70.247223,11.223611,8.4705
1153283,-70.247223,11.223611,8.4705
1153284,-70.235001,11.2175,9.433
1153285,-70.235001,11.2175,9.433
1153286,-70.235001,11.2175,9.433
1153287,-70.235001,11.2175,9.433
1153288,-69.928055,11.383056,8.4705
1153289,-69.928055,11.383056,8.4705
1153290,-70.235001,11.247778,8.4705
1153291,-70.235001,11.247778,8.4705
1153292,-70.235001,11.247778,8.4705
1153293,-70.269447,11.249167,8.4705
1153294,-70.269447,11.249167,8.4705
1153295,-70.269447,11.249167,8.4705
1153296,-70.269447,11.249167,8.4705
1153297,-70.269447,11.249167,8.4705
1153298,-70.269447,11.249167,8.4705
1153299,-70.311111,11.241944,8.4705
1153300,-70.311111,11.241944,8.4705
1153302,-70.150002,11.191667,13.789
1153303,-70.150002,11.191667,13.789
1153304,-70.150002,11.191667,13.789
1153305,-70.150002,11.191667,13.789
1153307,-70.224167,11.240278,8.4705
1153308,-70.224167,11.240278,8.4705
1153309,-70.224167,11.240278,8.4705
1153310,-70.224167,11.240278,8.4705
1153311,-70.224167,11.240278,8.4705
1154261,-49,-21.25,74.75
1156500,-0.566268,41.022659,110.515
1156501,-0.566268,41.022659,110.515
1156707,95.300835,22.002501,39.65
1156708,95.300835,22.002501,39.65
1156709,74.911667,32.793888,2.1905
1156712,68.703613,23.372223,19.5
1156716,120,-4.270833,1.29985
1156717,5.473333,43.852222,31.15
1156718,67.316666,26.866667,18.205
1156721,34.5667,-0.0667,13.789
1156734,-45.529999,-22.93639,25.715
1156740,-9.116667,38.716667,14.895
1156789,30.25,30.4167,3.9605
1159141,-0.228611,53.536667,164.8
1159292,-1.006834,42.150387,68.3
1160037,30.166668,1.166667,7.604
1160038,30.166668,1.166667,7.604
1160039,30.166668,1.166667,7.604
1160040,30.166668,1.166667,7.604
1160041,30.166668,1.166667,7.604
1160798,-43.952499,-6.663611,157.8
1163596,9.36,48.380001,153.25
1163952,-51.442501,-22.117779,74.75
1164032,-101.156387,27.811943,74.75
1165719,10.505,51.902,154.7
1165722,10.505,51.902,154.7
1170026,31.145,16.695,74.8
1170325,-110.262001,49.955898,77.05
1170326,-110.343399,49.960098,77.05
1170333,-110.051033,49.943829,77.05
1170979,-103.550278,29.286388,77.05
1170997,-103.6996,45.393398,68.3
1171006,-103.7201,45.407902,68.3
1171315,-104.5,43,68.3
1171316,-104.5,43,68.3
1171608,-106.569901,47.637699,68.3
1176603,8.784167,34.424999,52.2
1179101,-79.966667,34.333328,77.05
1180431,-78.45417,34.554169,77.05
1180432,-78.45417,34.554169,77.05
1182482,77.908333,17.191668,69.05
1182752,104.433296,16.26667,145.95
1186508,-82.39167,30.818056,0.00585
1187659,77.866669,17.216667,68.3
1187660,77.866669,17.216667,68.3
1187661,77.866669,17.216667,68.3
1187662,77.866669,17.216667,68.3
1187663,77.908333,17.191668,69.05
1187664,77.908333,17.191668,69.05
1187665,77.908333,17.191668,69.05
1187672,77.702003,17.345699,68.3
1187673,77.702003,17.345699,68.3
1187674,77.702003,17.345699,68.3
1187675,77.702003,17.345699,68.3
1187676,77.702003,17.345699,68.3
1188021,5.733333,43.5,77.05
1188022,5.733333,43.5,77.05
1189867,23.562294,46.001316,68.3
1189869,23.552959,46.027943,68.3
1189878,23.591944,45.987221,68.3
1189879,23.591944,45.987221,68.3
1190474,79.080002,11.11,68.3
1190475,79.080002,11.11,68.3
1190488,29.01,28.33,97.2
1190490,-75.166664,39.783333,66.15
1190506,29.01,28.33,97.2
1190706,-106.048615,42.017776,151.15
1190708,-65.599998,-17.983334,63.8
1190767,131.522217,-17.116667,13.789
1190768,131.522217,-17.116667,13.789
1190785,-1.606667,42.065277,19.5
1190787,-1.606667,42.065277,19.5
1190788,-1.606667,42.065277,19.5
1190789,-1.606667,42.065277,19.5
1190790,-1.606667,42.065277,19.5
1190792,-1.606667,42.065277,19.5
1190793,-1.606667,42.065277,19.5
1190794,-1.606667,42.065277,19.5
1190796,-1.545556,42.060001,19.5
1190798,-1.606667,42.065277,19.5
1190799,-1.606667,42.065277,19.5
1190800,-1.606667,42.065277,19.5
1190801,-1.606667,42.065277,19.5
1190802,-1.606667,42.065277,19.5
1190804,-1.554167,42.099167,19.5
1190805,-1.606667,42.065277,19.5
1190806,-1.606667,42.065277,19.5
1190807,-1.508611,42.121113,19.5
1190811,131.555283,-17.056944,13.789
1190860,35.994999,5.0072,2.67235
1190861,-82.51667,23.066668,1.29985
1190862,-82.498886,22.888889,1.294
1190863,-82.419998,22.875,0.063
1190865,-9.058611,39.685555,42.9
1190866,-5.65,40.966667,42.9
1190867,-4.416667,41.666668,44.55
1190868,0.4,42.200001,39.65
1190934,-42.875,-22.838888,53.65
1190946,-75.199997,3.283333,12.8
1190947,-75.199997,3.283333,12.8
1190948,-75.199997,3.283333,12.8
1190949,-75.183334,3.233333,12.8
1190950,-75.166664,3.3,12.8
1190952,-75.166664,3.3,12.8
1190954,-75.116669,3.3,12.8
1190955,-75.133331,3.3,12.8
1190956,-75.116669,3.3,13.789
1190957,-75.166664,3.3,12.8
1190959,-75.166664,3.3,12.8
1190960,-75.166664,3.3,12.8
1191071,22.914301,45.541698,68.3
1191767,-7.833333,43.450001,28.465
1192858,8.866667,48.116669,153.25
1193134,-9.154722,38.674999,9.433
1193145,-102.976456,38.073818,106.75
1193151,-102.958725,38.075649,106.75
1193161,-102.986389,38.075806,106.75
1193163,-103.027451,38.062458,106.75
1193166,-102.986061,38.056267,106.75
1193167,-102.986389,38.075806,106.75
1193267,0.45,44.016666,16.435
1193268,-82.566666,29.683332,7.6
1193277,17.616667,28.5,28.465
1193331,-0.0425,47.004444,154.25
1193376,-0.233333,52.566666,162.95
1193436,-0.37,49.189999,167.2
1193437,-1.301525,51.86095,166.2
1193438,-0.83,49.919998,167.2
1194148,120,23,0.06885
1194149,118.539719,36.515556,18.205
1194390,48.351391,14.488333,42.9
1196180,110.883331,21.700001,42.9
1196693,-1.13,50.665001,127.725
1196850,5.548611,45.77972,154.7
1196881,-81.900002,27.17,0.06885
1196993,0.071389,48.875,96.55
1196994,0.145833,49.397778,154.7
1196995,4.759722,46.078609,154.7
1197028,-82.476387,29.407499,0.06885
1197868,-80.166664,26.700001,0.06885
1197956,-107.400002,38.450001,148.55
1197961,-107.400002,38.450001,148.55
1197980,1.615278,50.724998,153.25
1197982,7.54,47.209999,154.7
1197983,9.702222,52.349998,154.7
1198520,-0.02,49.32,162.95
1200114,-50.463612,-20.570557,74.75
1200115,3.057778,39.920834,18.205
1203584,-67.004997,18.338329,25.715
1204787,32.700001,-8.7,86.3
1204788,32.700001,-8.7,86.3
1204789,32.700001,-8.7,86.3
1205121,23.570463,45.993664,68.3
1205155,-50.465279,-20.566668,74.75
1205156,22.91,45.532299,68.3
1205157,22.916668,45.549999,68.3
1205158,22.783331,45.616669,68.3
1205159,22.783331,45.616669,68.3
1205160,22.783331,45.616669,68.3
1205161,5.559167,43.267502,77.05
1205162,2.951667,43.351391,74.75
1205165,-50.465279,-20.566668,74.75
1207107,-72.548615,11.145833,58.75
1208212,-97.427498,28.126944,1.29985
1216958,-63.329445,9.846667,2.1905
1216959,-63.329445,9.846667,2.1905
1216960,-63.329445,9.846667,2.1905
1216961,-63.329445,9.846667,2.1905
1216962,-60.616669,-32.033333,0.06885
1220165,-1.110258,39.730717,137.5
1220166,-1.110258,39.730717,137.5
1220170,-0.097778,40.618889,127.725
1222235,-60.233334,-31.483334,7.9
1223342,12.609444,55.629444,60.4
1227251,-83,30.4,11.95
1227292,-83,30.4,11.95
1228493,-48.542068,-21.262152,74.75
1234328,-80.633057,-5.193333,8.4705
1234329,-80.633057,-5.193333,8.4705
1237634,-110.687622,39.32399,148.55
1238828,-110.96389,41.363609,53.05
1238829,-110.96389,41.363609,53.05
1238853,5.388056,49.090279,158.45
1238854,-9.15,39.366669,158.45
1238855,-7.712222,37.139999,158.45
1238857,-9.2364,39.299702,158.45
1238858,-8.653056,39.815834,153.25
1238859,-5.873056,43.590557,154.7
1238860,0.1475,49.401112,153.25
1238861,7.783333,48.233334,154.7
1238873,14.81222,54.014999,154.7
1238875,-9.338611,39.231667,150.35
1238876,-9.337983,39.244633,150.35
1238877,-9.3412,39.2225,150.35
1238878,42.122501,9.311944,157.8
1240848,-106.356903,41.916302,151.15
1241400,-110.5,41.200001,48.25
1241401,-110.5,41.200001,48.25
1243553,-68.040337,-38.941811,84.95
1243555,-66.066666,-25.651112,8.4705
1243566,-93.161392,31.101667,14.1815
1243570,-91.514725,30.938889,14.1815
1243970,10.25,32.816669,115.73
1243981,-4.665556,31.531668,96.55
1243982,-4.665556,31.531668,96.55
1243988,-4.08,31.51,96.55
1243999,-3.861468,30.881699,96.55
1244005,-4.3,31.610001,96.55
1244009,10.333735,33.110786,115.73
1244012,-4.25,31.799999,96.55
1244018,-4.17669,31.58778,96.55
1244257,104,44,77.05
1245128,-0.762021,39.418106,148.55
1245129,-1.110258,39.730717,151.15
1245130,-1.038611,41.359722,134.6
1245131,-3.235109,41.987579,121.5
1245132,-2.5333,41.766701,130.925
1246304,-1.410238,46.046669,147.9
1246305,-1.410238,46.046669,147.9
1246306,-1.410238,46.046669,147.9
1246307,-1.410238,46.046669,147.9
1246308,-1.410238,46.046669,147.9
1246501,-88.401672,33.516941,0.4535
1246729,4.15,49.266666,57.6
1246730,4.15,49.266666,57.6
1246731,4.1,49.266666,57.6
1249386,1.79404,42.180744,68.3
1250003,-104.1978,41.907799,68.3
1252455,-1.95,50.599998,142.4
1253201,130.641388,33.695831,127.725
1253218,141.775558,40.190556,91.85
1253944,-110.226212,43.814079,69.05
1254303,10.289189,33.190479,114.95
1254305,10.289189,33.190479,114.95
1254491,130.685562,33.935833,137.5
1255318,-6.106008,57.172028,167.2
1255327,-2.159894,51.509819,166.2
1255334,-2.159894,51.509819,166.2
1255661,-71.271385,11.948889,18.205
1255662,-71.271385,11.948889,18.205
